Cidade,UF,Latitude,Longitude
Barra do Corda,MA,-5.504003223093474,-45.18305993593614
Barreirinhas,MA,-2.839718170806361,-42.91010678644669
Belágua,MA,-3.1012982902937662,-43.462350246560334
Bela Vista do Maranhão,MA,-3.7578262484239384,-45.26595254156998
Benedito Leite,MA,-7.120481274427244,-44.56826637839319
Bequimão,MA,-2.430930304537279,-44.785665320522135
Bernardo do Mearim,MA,-4.6801337773610285,-44.68783995903028
Boa Vista do Gurupi,MA,-1.762069162205961,-46.17891722483039
Bom Jardim,MA,-3.9002837860431327,-46.41817094677811
Bom Jesus das Selvas,MA,-4.600751995895294,-46.688629571449674
Bom Lugar,MA,-4.346619922076279,-45.020965785524965
Brejo,MA,-3.6870054776828933,-42.82851315463748
Brejo de Areia,MA,-4.365092396613956,-45.6500575861653
Buriti,MA,-3.900451668534879,-43.00151476836411
Buriti Bravo,MA,-5.789136223651327,-43.83050183322779
Buriticupu,MA,-4.49368381622945,-46.34241984387818
Buritirana,MA,-5.5181486223415535,-47.06181571317304
Cachoeira Grande,MA,-3.120077867445073,-43.93093561321418
Cajapió,MA,-2.87443686681486,-44.598769504236884
Cajari,MA,-3.3906286851526937,-45.05272580229588
Campestre do Maranhão,MA,-6.176192176667794,-47.263848219799016
Cândido Mendes,MA,-1.6171260329549315,-45.67667779719767
Cantanhede,MA,-3.6216073222242158,-44.26268952865789
Capinzal do Norte,MA,-4.682115012331365,-44.30624085967645
Carolina,MA,-7.3761204493737145,-47.21130172851008
Carutapera,MA,-1.3500640578913141,-46.02940508270342
Caxias,MA,-4.866314167372847,-43.29914978223807
Cedral,MA,-1.9774628133236245,-44.59375936314793
Central do Maranhão,MA,-2.2548735273180376,-44.857932512344945
Centro do Guilherme,MA,-2.428698705469816,-46.11699967936974
Centro Novo do Maranhão,MA,-3.07039398697156,-46.533548808267554
Chapadinha,MA,-3.848693145360484,-43.453842342341844
Cidelândia,MA,-5.057125543819557,-47.829793662628234
Codó,MA,-4.60716173097012,-43.885970642601706
Coelho Neto,MA,-4.248031762205196,-43.11194169487555
Colinas,MA,-6.055680915515805,-44.18146111506195
Conceição do Lago-Açu,MA,-3.7970187968610043,-44.83852402137242
Coroatá,MA,-4.102161290014527,-44.14530245133243
Cururupu,MA,-1.6728466060593692,-44.8206017488085
Davinópolis,MA,-5.598709976144347,-47.300454954539624
Dom Pedro,MA,-5.021273875332729,-44.39709512178039
Duque Bacelar,MA,-4.0991373729387695,-43.0098742515682
Esperantinópolis,MA,-4.899062098244783,-44.89050061697205
Estreito,MA,-6.782391296553302,-47.201187703542836
Feira Nova do Maranhão,MA,-7.018578135295247,-46.62675352654069
Fernando Falcão,MA,-6.17372351886795,-45.30612555438582
Formosa da Serra Negra,MA,-6.514135859175096,-46.18624409130162
Fortaleza dos Nogueiras,MA,-6.941876604291214,-46.08192928250335
Fortuna,MA,-5.634252275081322,-44.0146445456605
Godofredo Viana,MA,-1.3700790179449418,-45.76253637432059
Gonçalves Dias,MA,-5.152242203119231,-44.1719928551764
Governador Archer,MA,-4.999490834196048,-44.22150106525887
Governador Edison Lobão,MA,-5.7184651554999455,-47.32477292581309
Governador Eugênio Barros,MA,-5.366795659816578,-44.09560565808212
Governador Luiz Rocha,MA,-5.528290052892319,-44.09022275899041
Governador Newton Bello,MA,-3.4190966227525488,-45.92589191456892
Governador Nunes Freire,MA,-2.0617315959951346,-45.81821299511136
Graça Aranha,MA,-5.4147969145383,-44.318120509488715
Grajaú,MA,-5.840065961910552,-46.01494681320666
Guimarães,MA,-2.1462330981361526,-44.66227046756917
Humberto de Campos,MA,-2.668505178878895,-43.575468073073694
Icatu,MA,-2.6506057359104473,-43.86227765566046
Igarapé do Meio,MA,-3.6564627812151316,-45.12382781683515
Igarapé Grande,MA,-4.592079222432394,-44.826237441784045
Imperatriz,MA,-5.33974536001531,-47.57524325403865
Itaipava do Grajaú,MA,-5.185087719830225,-45.67812372967438
Itapecuru Mirim,MA,-3.387309203601399,-44.27765925488728
Itinga do Maranhão,MA,-4.271160803698455,-47.26047015807177
Jatobá,MA,-5.852245757164957,-44.29399642896538
Jenipapo dos Vieiras,MA,-5.39234640508647,-45.575829662735046
João Lisboa,MA,-5.229301300653451,-47.12636619006524
Joselândia,MA,-5.016038559537782,-44.75557739936389
Junco do Maranhão,MA,-1.9184766438606506,-46.117873574867325
Lago da Pedra,MA,-4.738956390152295,-45.20530222612678
Lago do Junco,MA,-4.522544513845801,-44.97656598355951
Lago Verde,MA,-3.989446227768856,-44.88205454798976
Lagoa do Mato,MA,-6.032147891115083,-43.495650050840936
Lago dos Rodrigues,MA,-4.588598958697782,-44.93091596877105
Lagoa Grande do Maranhão,MA,-4.9297006097246605,-45.40303287153043
Lajeado Novo,MA,-6.103479949233968,-46.929475770824496
Lima Campos,MA,-4.556891809523628,-44.464743237509175
Loreto,MA,-7.220519242064215,-45.219790000851525
Luís Domingues,MA,-1.3869654121890111,-45.88980908380017
Magalhães de Almeida,MA,-3.299351032414034,-42.183491972374036
Maracaçumé,MA,-1.9842678810782364,-45.99395458826816
Marajá do Sena,MA,-4.704997712096068,-45.62852025356955
Maranhãozinho,MA,-2.412531998231661,-45.9469026807034
Mata Roma,MA,-3.625892594115692,-43.2273664973828
Matinha,MA,-3.0714405791015333,-45.0018112562997
Matões,MA,-5.388636363499754,-43.30726165495672
Matões do Norte,MA,-3.7566380491571874,-44.47769071186074
Milagres do Maranhão,MA,-3.496537951898839,-42.79490447273294
Mirador,MA,-6.453781661831753,-44.95089448303718
Miranda do Norte,MA,-3.5314171712424214,-44.52685058628442
Mirinzal,MA,-2.0586898744717583,-44.84326953488278
Monção,MA,-3.4906388663570502,-45.32105508502245
Montes Altos,MA,-5.857976560232583,-47.041544998787735
Morros,MA,-2.9740366787819337,-43.77674580968667
Nina Rodrigues,MA,-3.4288202605610207,-43.81293901035685
Nova Colinas,MA,-7.1442891212954995,-46.26452488626655
Nova Iorque,MA,-6.749920718788887,-44.0400203724029
Nova Olinda do Maranhão,MA,-2.8960144565094454,-45.95525972944467
Olho d'Água das Cunhãs,MA,-4.094617935667993,-45.12034783349872
Olinda Nova do Maranhão,MA,-2.975549705332191,-45.0088518909449
Paço do Lumiar,MA,-2.505227892705939,-44.12406872559987
Palmeirândia,MA,-2.6919865802226086,-45.02339299081666
Paraibano,MA,-6.403776176406573,-43.92399364994786
Parnarama,MA,-5.637789711361321,-43.46287281197128
Passagem Franca,MA,-6.152651670747327,-43.75837296761136
Pastos Bons,MA,-6.632174383061822,-44.18062217816278
Paulino Neves,MA,-2.854647718692885,-42.61092813802114
Paulo Ramos,MA,-4.521930354122236,-45.39435049891542
Pedreiras,MA,-4.618014215306638,-44.5813764281003
Pedro do Rosário,MA,-2.988993207190982,-45.43075701730188
Penalva,MA,-3.251574613007114,-45.297794003860496
Peri Mirim,MA,-2.5705556330785995,-44.895821712369944
Peritoró,MA,-4.419834713707553,-44.281183163218756
Pindaré-Mirim,MA,-3.69326723731214,-45.44015534748188
Pinheiro,MA,-2.4980872610996325,-45.12689537874135
Pio XII,MA,-3.851522834269007,-45.09315711642714
Pirapemas,MA,-3.78285380846891,-44.172591400364844
Poção de Pedras,MA,-4.7868230958645,-44.911835371383994
Porto Franco,MA,-6.368723663846571,-47.17992828727555
Porto Rico do Maranhão,MA,-1.8838508276441108,-44.63312735720641
Presidente Dutra,MA,-5.283053368666095,-44.45709176206337
Presidente Juscelino,MA,-3.089656945601965,-44.07788451832431
Presidente Médici,MA,-2.318950675187915,-45.773368179275295
Presidente Sarney,MA,-2.5866471575274406,-45.36152748748478
Presidente Vargas,MA,-3.3460930759073015,-43.955905666544076
Primeira Cruz,MA,-2.7091358131873795,-43.362799553628456
Raposa,MA,-2.437585765374682,-44.08967763699526
Riachão,MA,-7.5976112425746445,-46.65941592746936
Ribamar Fiquene,MA,-5.958371790257713,-47.31610763116227
Rosário,MA,-2.9563086500551186,-44.20187926223643
Sambaíba,MA,-7.431569013789921,-45.556192445767124
Santa Filomena do Maranhão,MA,-5.518962853234104,-44.618505950707586
Santa Helena,MA,-2.4188974864978805,-45.37105891492804
Santa Inês,MA,-3.873499307301969,-45.43674924295707
Santa Luzia,MA,-4.269773499834577,-45.93156732123468
Santa Luzia do Paruá,MA,-2.5399216258245345,-45.772283921677165
Santa Quitéria do Maranhão,MA,-3.345187804779353,-42.88003838024242
Santa Rita,MA,-3.159533946287152,-44.328715973196694
Santana do Maranhão,MA,-3.1972164747206784,-42.61469942772332
Santo Amaro do Maranhão,MA,-2.6231976985688563,-43.184094559363174
Santo Antônio dos Lopes,MA,-4.826394619540512,-44.481161366555675
São Benedito do Rio Preto,MA,-3.3753109514178052,-43.618455736134365
São Bento,MA,-2.7980637544419498,-44.99927353218506
São Bernardo,MA,-3.3119761720508993,-42.406058596628355
São Domingos do Azeitão,MA,-6.833199558541016,-44.617363800646864
São Domingos do Maranhão,MA,-5.638197592814141,-44.33655153501615
São Félix de Balsas,MA,-7.09176843888046,-44.88346130672262
São Francisco do Brejão,MA,-5.158480211494803,-47.35371948739341
São Francisco do Maranhão,MA,-6.208606025731544,-43.113932796756714
São João Batista,MA,-3.006021299264657,-44.76460179214942
São João do Carú,MA,-3.5108315417540363,-46.37904626649987
São João do Paraíso,MA,-6.463339904159587,-46.9004170609007
São João do Soter,MA,-5.040150607226709,-43.766636051417294
São João dos Patos,MA,-6.559357128281505,-43.638096253685774
São José de Ribamar,MA,-2.5742534602382947,-44.13052175529606
São José dos Basílios,MA,-5.039806838807476,-44.56835521175524
São Luís,MA,-2.6336837953234915,-44.28090324284821
São Luís Gonzaga do Maranhão,MA,-4.37737006644379,-44.623137068753145
São Mateus do Maranhão,MA,-3.9902037926666316,-44.52765693197647
São Pedro da Água Branca,MA,-5.133504579733546,-48.368965709164236
São Pedro dos Crentes,MA,-6.81952095716171,-46.7074064036033
São Raimundo das Mangabeiras,MA,-7.013760918795267,-45.6909440074098
São Raimundo do Doca Bezerra,MA,-5.089678029483432,-45.14617557660627
São Roberto,MA,-5.018786918240872,-45.0347474347095
São Vicente Ferrer,MA,-2.8772062568964096,-44.94153986976325
Satubinha,MA,-3.938610557913076,-45.2592190435388
Senador Alexandre Costa,MA,-5.261042050241954,-43.984649283833875
Senador La Rocque,MA,-5.388526611714372,-47.14434081605952
Serrano do Maranhão,MA,-1.8733104605628537,-45.01732536165144
Sítio Novo,MA,-6.22761916418716,-46.59557954162836
Sucupira do Norte,MA,-6.509818107946318,-44.33897691853977
Sucupira do Riachão,MA,-6.406751001313699,-43.48520212252629
Tasso Fragoso,MA,-8.331722660043491,-45.886218020729366
Timbiras,MA,-4.153017014201689,-43.813480882113815
Timon,MA,-5.185551004488993,-42.98107152983692
Trizidela do Vale,MA,-4.539295678779543,-44.68177749964405
Tufilândia,MA,-3.758061311200475,-45.58129099512766
Tuntum,MA,-5.610279705633461,-44.73062186747984
Turiaçu,MA,-1.7652486687580666,-45.463089009745254
Turilândia,MA,-2.1589611474976027,-45.43757884815547
Tutóia,MA,-2.9231131009040263,-42.39061587646632
Urbano Santos,MA,-3.2602250787077454,-43.280950280630336
Vargem Grande,MA,-3.710846202634339,-43.85380813207903
Viana,MA,-3.1562938056429224,-45.0025096159291
Vila Nova dos Martírios,MA,-5.074769584296418,-48.08049719438
Vitória do Mearim,MA,-3.568078031346862,-44.92213988049795
Vitorino Freire,MA,-4.243693899983788,-45.312501442877824
Zé Doca,MA,-3.2598720853010756,-45.91261837310176
Acauã,PI,-8.30593046868008,-41.001663392394036
Agricolândia,PI,-5.7681849948108965,-42.682372501316614
Água Branca,PI,-5.914073375845437,-42.62811993791905
Alagoinha do Piauí,PI,-6.929316933350806,-40.919740795876564
Alegrete do Piauí,PI,-7.200511048024523,-40.79750288933578
Alto Longá,PI,-5.379400395236572,-42.15469521059626
Altos,PI,-5.01478497981913,-42.4697130799965
Alvorada do Gurguéia,PI,-8.455973044009957,-43.96835819089501
Amarante,PI,-6.37028270700509,-42.7878337605691
Angical do Piauí,PI,-6.106938316977517,-42.750391858457014
Anísio de Abreu,PI,-9.214083521998418,-43.04196189448236
Antônio Almeida,PI,-7.219359870457395,-44.20271027939192
Aroazes,PI,-6.124464751216841,-41.830290944290695
Aroeiras do Itaim,PI,-7.250340293904597,-41.53429710444425
Arraial,PI,-6.618067438511936,-42.52031009934073
Assunção do Piauí,PI,-5.879934195957844,-41.06877406621264
Avelino Lopes,PI,-10.179652122716316,-43.94236300503606
Baixa Grande do Ribeiro,PI,-8.505235875286974,-45.1609230784709
Barra D'Alcântara,PI,-6.52958876915356,-42.10650676776691
Barras,PI,-4.189909774178414,-42.3680668403452
Barreiras do Piauí,PI,-10.00335863944251,-45.710379102651764
Barro Duro,PI,-5.801863141618312,-42.502757875983654
Batalha,PI,-4.017553057290131,-42.057866397390434
Bela Vista do Piauí,PI,-7.9961385771098605,-41.855719485409445
Belém do Piauí,PI,-7.389967670351848,-40.98241712703884
Beneditinos,PI,-5.499372060423445,-42.39993635575533
Bertolínia,PI,-7.744921914701545,-43.87720682796256
Betânia do Piauí,PI,-8.113502816802258,-40.75119603476177
Boa Hora,PI,-4.35419598841729,-42.10595258884024
Bocaina,PI,-6.9059845133463105,-41.30419564658099
Bom Jesus,PI,-9.24567294812257,-44.54026238446526
Bom Princípio do Piauí,PI,-3.1574017991579386,-41.630632009581134
Bonfim do Piauí,PI,-9.171345970668392,-42.875808870158465
Boqueirão do Piauí,PI,-4.540179865667281,-42.11151124074862
Brasileira,PI,-4.120825604631046,-41.636619785556775
Brejo do Piauí,PI,-8.38228279327651,-42.79092097593496
Buriti dos Lopes,PI,-3.239236185138131,-41.80418446424682
Buriti dos Montes,PI,-5.162256005882896,-41.19989761238855
Cabeceiras do Piauí,PI,-4.432020755926569,-42.33368211675947
Cajazeiras do Piauí,PI,-6.781848761781673,-42.45930913601708
Cajueiro da Praia,PI,-2.992703252553109,-41.36160307967596
Caldeirão Grande do Piauí,PI,-7.307988700453232,-40.62280685937814
Campinas do Piauí,PI,-7.656523227433591,-41.8713772554288
Campo Alegre do Fidalgo,PI,-8.28279159896306,-41.82147782035346
Campo Grande do Piauí,PI,-7.183168522607289,-41.065323549724646
Campo Largo do Piauí,PI,-3.881024563136622,-42.54605206436858
Campo Maior,PI,-4.876957183863153,-42.145005543585086
Canavieira,PI,-7.557610360557135,-43.558613770138635
Canto do Buriti,PI,-8.342412851065449,-43.33754455103909
Capitão de Campos,PI,-4.522720014124737,-41.901059825982585
Capitão Gervásio Oliveira,PI,-8.529229039679453,-41.90124617476488
Caracol,PI,-9.088951579828763,-43.34672889118608
Caraúbas do Piauí,PI,-3.5648053527848664,-41.82428172346889
Caridade do Piauí,PI,-7.7036052755025315,-40.955835840340136
Castelo do Piauí,PI,-5.326541220552948,-41.56700530723209
Caxingó,PI,-3.3918937505390483,-41.8505804454965
Cocal,PI,-3.4536597210404154,-41.542299341898406
Cocal de Telha,PI,-4.616820328436942,-41.95764008518357
Cocal dos Alves,PI,-3.6303355013171736,-41.420839995036026
Coivaras,PI,-5.099874303810434,-42.28426329103493
Colônia do Gurguéia,PI,-8.181328385193993,-43.696236058697274
Colônia do Piauí,PI,-7.2938331759611135,-42.18700661087221
Conceição do Canindé,PI,-7.914539390403012,-41.580885572576086
Coronel José Dias,PI,-8.897196910035488,-42.334262317562334
Corrente,PI,-10.391536416653176,-45.139660285869084
Cristalândia do Piauí,PI,-10.741858095059122,-45.11365426116721
Cristino Castro,PI,-8.782150507936365,-43.96148436279784
Curimatá,PI,-9.940590410615993,-44.306509720939744
Currais,PI,-8.822410552649705,-44.67331851827495
Curralinhos,PI,-5.616088910492731,-42.84668894871188
Curral Novo do Piauí,PI,-7.887689073060645,-40.77093949289325
Demerval Lobão,PI,-5.339289087434179,-42.671647200467774
Dirceu Arcoverde,PI,-9.32972680883361,-42.460105556445264
Dom Expedito Lopes,PI,-6.960046702108129,-41.698269517518575
Domingos Mourão,PI,-4.255211327649519,-41.309896655461614
Dom Inocêncio,PI,-8.917764089036886,-41.922496413107226
Elesbão Veloso,PI,-6.184807083561129,-42.193497429779526
Eliseu Martins,PI,-7.97018610984793,-43.659349450122534
Esperantina,PI,-3.8233627131239327,-42.189679362675314
Fartura do Piauí,PI,-9.475686400283557,-42.78397420407339
Flores do Piauí,PI,-7.672913006847575,-42.86086067455671
Floresta do Piauí,PI,-7.4731187299937405,-41.80436652646794
Floriano,PI,-7.005717526923278,-43.07938094693265
Francinópolis,PI,-6.423003962663419,-42.2339856934553
Francisco Ayres,PI,-6.669133956490765,-42.7215064035713
Francisco Macedo,PI,-7.3208256996565675,-40.78391722424579
Francisco Santos,PI,-7.012851974900985,-41.1471184939937
Fronteiras,PI,-7.07717258854797,-40.58374149142579
Geminiano,PI,-7.187684277049423,-41.33289334761514
Gilbués,PI,-9.621721270839412,-45.4077925131319
Guadalupe,PI,-6.84236426521021,-43.70468939498402
Guaribas,PI,-9.06320151017659,-43.6708760580547
Hugo Napoleão,PI,-6.035666362019753,-42.49809744420687
Ilha Grande,PI,-2.8288592823159586,-41.814162225991794
Inhuma,PI,-6.672724947542542,-41.68602124097045
Ipiranga do Piauí,PI,-6.81898090255024,-41.791022335749595
Isaías Coelho,PI,-7.6502751810237815,-41.649806777166646
Itainópolis,PI,-7.410099085365519,-41.48148846525879
Itaueira,PI,-7.504948484003883,-43.13370362152469
Jacobina do Piauí,PI,-7.896715312307532,-41.25250862028719
Jaicós,PI,-7.391436681170787,-41.206658596082995
Jardim do Mulato,PI,-6.1458409529149876,-42.52701281968225
Jatobá do Piauí,PI,-4.841486620724904,-41.91834348267399
Jerumenha,PI,-7.114930460164587,-43.50156933539794
João Costa,PI,-8.54164203094732,-42.481662757977354
Joaquim Pires,PI,-3.5396059095290076,-42.08250461274583
Joca Marques,PI,-3.5457165701322184,-42.42614595763151
José de Freitas,PI,-4.713903305186442,-42.52493843994647
Juazeiro do Piauí,PI,-4.958282466311334,-41.58956219575069
Júlio Borges,PI,-10.425299232705088,-44.17454840432441
Jurema,PI,-9.014311944112704,-43.16563759058019
Lagoinha do Piauí,PI,-5.820102633352973,-42.62736657486826
Lagoa Alegre,PI,-4.489833094827668,-42.56486076361297
Lagoa do Barro do Piauí,PI,-8.568473625749442,-41.599805395293686
Lagoa de São Francisco,PI,-4.363967198981596,-41.58142242156785
Lagoa do Piauí,PI,-5.461290052491803,-42.60762225192225
Lagoa do Sítio,PI,-6.490057053463989,-41.48639130968645
Landri Sales,PI,-7.295734268597387,-43.92783193161443
Luís Correia,PI,-3.0821424235585217,-41.48168927646186
Luzilândia,PI,-3.6067652121199987,-42.36392862580665
Madeiro,PI,-3.564963251726367,-42.52924460581926
Manoel Emídio,PI,-8.206261807405431,-44.00764948332458
Marcolândia,PI,-7.429490441478238,-40.73614261940732
Marcos Parente,PI,-7.076314531932186,-43.89454809239024
Massapê do Piauí,PI,-7.535760469179002,-41.09544409030471
Matias Olímpio,PI,-3.707383119612245,-42.58436023838798
Miguel Alves,PI,-4.240497699515845,-42.77355880930079
Miguel Leão,PI,-5.7009524553342,-42.701317641192674
Milton Brandão,PI,-4.698761067570283,-41.48997089311794
Monsenhor Gil,PI,-5.6109878909904225,-42.60966116249465
Monsenhor Hipólito,PI,-6.918497814904519,-41.03802622711536
Monte Alegre do Piauí,PI,-9.604162585146879,-45.03040751803256
Morro Cabeça no Tempo,PI,-9.810988829048394,-43.92213275570936
Morro do Chapéu do Piauí,PI,-3.7056137293626703,-42.26347755104822
Murici dos Portelas,PI,-3.3566821780010523,-42.0123904200123
Nazaré do Piauí,PI,-7.052200745391917,-42.745604591265675
Nazária,PI,-5.445541095150687,-42.86784588854071
